Костромская область,2020,7,Covid19 confirmed,10
Костромская область,2020,7,Covid19 suspected,1
Костромская область,2020,7,Covid19 contributed,0
Костромская область,2020,7,Covid19 unrelated,5
Костромская область,2020,7,Covid19 daily reported,5
Костромская область,2020,8,Covid19 confirmed,13
Костромская область,2020,8,Covid19 suspected,4
Костромская область,2020,8,Covid19 contributed,0
Костромская область,2020,8,Covid19 unrelated,3
Костромская область,2020,8,Covid19 daily reported,14
Костромская область,2020,9,Covid19 confirmed,42
Костромская область,2020,9,Covid19 suspected,10
Костромская область,2020,9,Covid19 contributed,1
Костромская область,2020,9,Covid19 unrelated,6
Костромская область,2020,9,Covid19 daily reported,37
Костромская область,2020,10,Covid19 confirmed,96
Костромская область,2020,10,Covid19 suspected,20
Костромская область,2020,10,Covid19 contributed,1
Костромская область,2020,10,Covid19 unrelated,11
Костромская область,2020,10,Covid19 daily reported,60
Костромская область,2020,11,Covid19 confirmed,68
Костромская область,2020,11,Covid19 suspected,5
Костромская область,2020,11,Covid19 contributed,5
Костромская область,2020,11,Covid19 unrelated,76
Костромская область,2020,11,Covid19 daily reported,49
Костромская область,2020,12,Covid19 confirmed,55
Костромская область,2020,12,Covid19 suspected,11
Костромская область,2020,12,Covid19 contributed,1
Костромская область,2020,12,Covid19 unrelated,74
Костромская область,2020,12,Covid19 daily reported,49
Костромская область,2021,1,Covid19 confirmed,46
Костромская область,2021,1,Covid19 suspected,6
Костромская область,2021,1,Covid19 contributed,5
Костромская область,2021,1,Covid19 unrelated,93
Костромская область,2021,1,Covid19 daily reported,55
Костромская область,2021,2,Covid19 confirmed,35
Костромская область,2021,2,Covid19 suspected,0
Костромская область,2021,2,Covid19 contributed,1
Костромская область,2021,2,Covid19 unrelated,42
Костромская область,2021,2,Covid19 daily reported,64
Костромская область,2021,3,Covid19 confirmed,51
Костромская область,2021,3,Covid19 suspected,1
Костромская область,2021,3,Covid19 contributed,3
Костромская область,2021,3,Covid19 unrelated,47
Костромская область,2021,3,Covid19 daily reported,38
Костромская область,2021,4,Covid19 confirmed,37
Костромская область,2021,4,Covid19 suspected,1
Костромская область,2021,4,Covid19 contributed,2
Костромская область,2021,4,Covid19 unrelated,31
Костромская область,2021,4,Covid19 daily reported,45
Костромская область,2021,5,Covid19 confirmed,39
Костромская область,2021,5,Covid19 suspected,6
Костромская область,2021,5,Covid19 contributed,0
Костромская область,2021,5,Covid19 unrelated,17
Костромская область,2021,5,Covid19 daily reported,41
Костромская область,2021,6,Covid19 confirmed,46
Костромская область,2021,6,Covid19 suspected,1
Костромская область,2021,6,Covid19 contributed,2
Костромская область,2021,6,Covid19 unrelated,27
Костромская область,2021,6,Covid19 daily reported,40
Костромская область,2021,7,Covid19 confirmed,127
Костромская область,2021,7,Covid19 suspected,6
Костромская область,2021,7,Covid19 contributed,5
Костромская область,2021,7,Covid19 unrelated,49
Костромская область,2021,7,Covid19 daily reported,90
Костромская область,2021,8,Covid19 confirmed,131
Костромская область,2021,8,Covid19 suspected,7
Костромская область,2021,8,Covid19 contributed,5
Костромская область,2021,8,Covid19 unrelated,36
Костромская область,2021,8,Covid19 daily reported,82
Костромская область,2021,9,Covid19 confirmed,125
Костромская область,2021,9,Covid19 suspected,2
Костромская область,2021,9,Covid19 contributed,2
Костромская область,2021,9,Covid19 unrelated,52
Костромская область,2021,9,Covid19 daily reported,89
Костромская область,2021,10,Covid19 confirmed,331
Костромская область,2021,10,Covid19 suspected,26
Костромская область,2021,10,Covid19 contributed,7
Костромская область,2021,10,Covid19 unrelated,82
Костромская область,2021,10,Covid19 daily reported,95
Костромская область,2021,11,Covid19 confirmed,361
Костромская область,2021,11,Covid19 suspected,27
Костромская область,2021,11,Covid19 contributed,5
Костромская область,2021,11,Covid19 unrelated,111
Костромская область,2021,11,Covid19 daily reported,112
Костромская область,2021,12,Covid19 confirmed,147
Костромская область,2021,12,Covid19 suspected,7
Костромская область,2021,12,Covid19 contributed,1
Костромская область,2021,12,Covid19 unrelated,27
Костромская область,2021,12,Covid19 daily reported,124
Костромская область,2022,1,Covid19 confirmed,65
Костромская область,2022,1,Covid19 suspected,6
Костромская область,2022,1,Covid19 contributed,2
Костромская область,2022,1,Covid19 unrelated,16
Костромская область,2022,1,Covid19 daily reported,62
Костромская область,2022,2,Covid19 confirmed,122
Костромская область,2022,2,Covid19 suspected,12
Костромская область,2022,2,Covid19 contributed,3
Костромская область,2022,2,Covid19 unrelated,37
Костромская область,2022,2,Covid19 daily reported,57
Костромская область,2022,3,Covid19 confirmed,108
Костромская область,2022,3,Covid19 suspected,11
Костромская область,2022,3,Covid19 contributed,1
Костромская область,2022,3,Covid19 unrelated,26
Костромская область,2022,3,Covid19 daily reported,86
Костромская область,2022,4,Covid19 confirmed,27
Костромская область,2022,4,Covid19 suspected,1
Костромская область,2022,4,Covid19 contributed,0
Костромская область,2022,4,Covid19 unrelated,10
Костромская область,2022,4,Covid19 daily reported,47
Костромская область,2022,5,Covid19 confirmed,26
Костромская область,2022,5,Covid19 suspected,0
Костромская область,2022,5,Covid19 contributed,0
Костромская область,2022,5,Covid19 unrelated,20
Костромская область,2022,5,Covid19 daily reported,24
Костромская область,2022,6,Covid19 confirmed,11
Костромская область,2022,6,Covid19 suspected,3
Костромская область,2022,6,Covid19 contributed,2
Костромская область,2022,6,Covid19 unrelated,7
Костромская область,2022,6,Covid19 daily reported,17
Костромская область,2022,7,Covid19 confirmed,9
Костромская область,2022,7,Covid19 suspected,3
Костромская область,2022,7,Covid19 contributed,0
Костромская область,2022,7,Covid19 unrelated,6
Костромская область,2022,7,Covid19 daily reported,6
Курская область,2020,4,Covid19 confirmed,1
Курская область,2020,4,Covid19 suspected,0
Курская область,2020,4,Covid19 contributed,0
Курская область,2020,4,Covid19 unrelated,2
Курская область,2020,4,Covid19 daily reported,4
Курская область,2020,5,Covid19 confirmed,13
Курская область,2020,5,Covid19 suspected,1
Курская область,2020,5,Covid19 contributed,7
Курская область,2020,5,Covid19 unrelated,61
Курская область,2020,5,Covid19 daily reported,9
Курская область,2020,6,Covid19 confirmed,23
Курская область,2020,6,Covid19 suspected,0
Курская область,2020,6,Covid19 contributed,28
Курская область,2020,6,Covid19 unrelated,94
Курская область,2020,6,Covid19 daily reported,23
Курская область,2020,7,Covid19 confirmed,9
Курская область,2020,7,Covid19 suspected,1
Курская область,2020,7,Covid19 contributed,28
Курская область,2020,7,Covid19 unrelated,58
Курская область,2020,7,Covid19 daily reported,14
Курская область,2020,8,Covid19 confirmed,3
Курская область,2020,8,Covid19 suspected,0
Курская область,2020,8,Covid19 contributed,12
Курская область,2020,8,Covid19 unrelated,28
Курская область,2020,8,Covid19 daily reported,3
Курская область,2020,9,Covid19 confirmed,3
Курская область,2020,9,Covid19 suspected,1
Курская область,2020,9,Covid19 contributed,9
Курская область,2020,9,Covid19 unrelated,34
Курская область,2020,9,Covid19 daily reported,4
Курская область,2020,10,Covid19 confirmed,58
Курская область,2020,10,Covid19 suspected,2
Курская область,2020,10,Covid19 contributed,29
Курская область,2020,10,Covid19 unrelated,136
Курская область,2020,10,Covid19 daily reported,43
Курская область,2020,11,Covid19 confirmed,67
Курская область,2020,11,Covid19 suspected,1
Курская область,2020,11,Covid19 contributed,41
Курская область,2020,11,Covid19 unrelated,289
Курская область,2020,11,Covid19 daily reported,99
Курская область,2020,12,Covid19 confirmed,63
Курская область,2020,12,Covid19 suspected,4
Курская область,2020,12,Covid19 contributed,60
Курская область,2020,12,Covid19 unrelated,355
Курская область,2020,12,Covid19 daily reported,106
Курская область,2021,1,Covid19 confirmed,95
Курская область,2021,1,Covid19 suspected,9
Курская область,2021,1,Covid19 contributed,50
Курская область,2021,1,Covid19 unrelated,317
Курская область,2021,1,Covid19 daily reported,67
Курская область,2021,2,Covid19 confirmed,123
Курская область,2021,2,Covid19 suspected,22
Курская область,2021,2,Covid19 contributed,70
Курская область,2021,2,Covid19 unrelated,278
Курская область,2021,2,Covid19 daily reported,88
Курская область,2021,3,Covid19 confirmed,276
Курская область,2021,3,Covid19 suspected,40
Курская область,2021,3,Covid19 contributed,40
Курская область,2021,3,Covid19 unrelated,110
Курская область,2021,3,Covid19 daily reported,119
Курская область,2021,4,Covid19 confirmed,244
Курская область,2021,4,Covid19 suspected,40
Курская область,2021,4,Covid19 contributed,25
Курская область,2021,4,Covid19 unrelated,59
Курская область,2021,4,Covid19 daily reported,132
Курская область,2021,5,Covid19 confirmed,187
Курская область,2021,5,Covid19 suspected,50
Курская область,2021,5,Covid19 contributed,16
Курская область,2021,5,Covid19 unrelated,47
Курская область,2021,5,Covid19 daily reported,106
Курская область,2021,6,Covid19 confirmed,167
Курская область,2021,6,Covid19 suspected,60
Курская область,2021,6,Covid19 contributed,4
Курская область,2021,6,Covid19 unrelated,16
Курская область,2021,6,Covid19 daily reported,118
Курская область,2021,7,Covid19 confirmed,330
Курская область,2021,7,Covid19 suspected,98
Курская область,2021,7,Covid19 contributed,12
Курская область,2021,7,Covid19 unrelated,12
Курская область,2021,7,Covid19 daily reported,162
Курская область,2021,8,Covid19 confirmed,324
Курская область,2021,8,Covid19 suspected,89
Курская область,2021,8,Covid19 contributed,5
Курская область,2021,8,Covid19 unrelated,14
Курская область,2021,8,Covid19 daily reported,183
Курская область,2021,9,Covid19 confirmed,375
Курская область,2021,9,Covid19 suspected,87
Курская область,2021,9,Covid19 contributed,8
Курская область,2021,9,Covid19 unrelated,33
Курская область,2021,9,Covid19 daily reported,177
Курская область,2021,10,Covid19 confirmed,522
Курская область,2021,10,Covid19 suspected,184
Курская область,2021,10,Covid19 contributed,9
Курская область,2021,10,Covid19 unrelated,26
Курская область,2021,10,Covid19 daily reported,157
Курская область,2021,11,Covid19 confirmed,736
Курская область,2021,11,Covid19 suspected,186
Курская область,2021,11,Covid19 contributed,5
Курская область,2021,11,Covid19 unrelated,26
Курская область,2021,11,Covid19 daily reported,188
Курская область,2021,12,Covid19 confirmed,638
Курская область,2021,12,Covid19 suspected,109
Курская область,2021,12,Covid19 contributed,6
Курская область,2021,12,Covid19 unrelated,14
Курская область,2021,12,Covid19 daily reported,234
Курская область,2022,1,Covid19 confirmed,371
Курская область,2022,1,Covid19 suspected,83
Курская область,2022,1,Covid19 contributed,4
Курская область,2022,1,Covid19 unrelated,8
Курская область,2022,1,Covid19 daily reported,151
Курская область,2022,2,Covid19 confirmed,399
Курская область,2022,2,Covid19 suspected,54
Курская область,2022,2,Covid19 contributed,5
Курская область,2022,2,Covid19 unrelated,19
Курская область,2022,2,Covid19 daily reported,102
Курская область,2022,3,Covid19 confirmed,379
Курская область,2022,3,Covid19 suspected,77
Курская область,2022,3,Covid19 contributed,13
Курская область,2022,3,Covid19 unrelated,36
Курская область,2022,3,Covid19 daily reported,94
Курская область,2022,4,Covid19 confirmed,126
Курская область,2022,4,Covid19 suspected,22
Курская область,2022,4,Covid19 contributed,7
Курская область,2022,4,Covid19 unrelated,15
Курская область,2022,4,Covid19 daily reported,74
Курская область,2022,5,Covid19 confirmed,48
Курская область,2022,5,Covid19 suspected,14
Курская область,2022,5,Covid19 contributed,2
Курская область,2022,5,Covid19 unrelated,10
Курская область,2022,5,Covid19 daily reported,26
Курская область,2022,6,Covid19 confirmed,33
Курская область,2022,6,Covid19 suspected,13
Курская область,2022,6,Covid19 contributed,4
Курская область,2022,6,Covid19 unrelated,7
Курская область,2022,6,Covid19 daily reported,6
Курская область,2022,7,Covid19 confirmed,28
Курская область,2022,7,Covid19 suspected,3
Курская область,2022,7,Covid19 contributed,2
Курская область,2022,7,Covid19 unrelated,8
Курская область,2022,7,Covid19 daily reported,9
Липецкая область,2020,4,Covid19 confirmed,1
Липецкая область,2020,4,Covid19 suspected,0
Липецкая область,2020,4,Covid19 contributed,2
Липецкая область,2020,4,Covid19 unrelated,0
Липецкая область,2020,4,Covid19 daily reported,2
Липецкая область,2020,5,Covid19 confirmed,5
Липецкая область,2020,5,Covid19 suspected,0
Липецкая область,2020,5,Covid19 contributed,1
Липецкая область,2020,5,Covid19 unrelated,7
Липецкая область,2020,5,Covid19 daily reported,4
Липецкая область,2020,6,Covid19 confirmed,9
Липецкая область,2020,6,Covid19 suspected,1
Липецкая область,2020,6,Covid19 contributed,0
Липецкая область,2020,6,Covid19 unrelated,4
Липецкая область,2020,6,Covid19 daily reported,10
Липецкая область,2020,7,Covid19 confirmed,7
Липецкая область,2020,7,Covid19 suspected,0
Липецкая область,2020,7,Covid19 contributed,0
Липецкая область,2020,7,Covid19 unrelated,0
Липецкая область,2020,7,Covid19 daily reported,6
Липецкая область,2020,8,Covid19 confirmed,3
Липецкая область,2020,8,Covid19 suspected,0
Липецкая область,2020,8,Covid19 contributed,1
Липецкая область,2020,8,Covid19 unrelated,0
Липецкая область,2020,8,Covid19 daily reported,5
Липецкая область,2020,9,Covid19 confirmed,17
Липецкая область,2020,9,Covid19 suspected,0
Липецкая область,2020,9,Covid19 contributed,0
Липецкая область,2020,9,Covid19 unrelated,1
Липецкая область,2020,9,Covid19 daily reported,17
Липецкая область,2020,10,Covid19 confirmed,30
Липецкая область,2020,10,Covid19 suspected,0
Липецкая область,2020,10,Covid19 contributed,0
Липецкая область,2020,10,Covid19 unrelated,1
Липецкая область,2020,10,Covid19 daily reported,27
Липецкая область,2020,11,Covid19 confirmed,36
Липецкая область,2020,11,Covid19 suspected,1
Липецкая область,2020,11,Covid19 contributed,0
Липецкая область,2020,11,Covid19 unrelated,3
Липецкая область,2020,11,Covid19 daily reported,46
Липецкая область,2020,12,Covid19 confirmed,143
Липецкая область,2020,12,Covid19 suspected,0
Липецкая область,2020,12,Covid19 contributed,3
Липецкая область,2020,12,Covid19 unrelated,14
Липецкая область,2020,12,Covid19 daily reported,141
Липецкая область,2021,1,Covid19 confirmed,110
Липецкая область,2021,1,Covid19 suspected,0
Липецкая область,2021,1,Covid19 contributed,1
Липецкая область,2021,1,Covid19 unrelated,7
Липецкая область,2021,1,Covid19 daily reported,115
Липецкая область,2021,2,Covid19 confirmed,70
Липецкая область,2021,2,Covid19 suspected,1
Липецкая область,2021,2,Covid19 contributed,1
Липецкая область,2021,2,Covid19 unrelated,5
Липецкая область,2021,2,Covid19 daily reported,62
Липецкая область,2021,3,Covid19 confirmed,113
Липецкая область,2021,3,Covid19 suspected,2
Липецкая область,2021,3,Covid19 contributed,0
Липецкая область,2021,3,Covid19 unrelated,4
Липецкая область,2021,3,Covid19 daily reported,98
Липецкая область,2021,4,Covid19 confirmed,110
Липецкая область,2021,4,Covid19 suspected,0
Липецкая область,2021,4,Covid19 contributed,0
Липецкая область,2021,4,Covid19 unrelated,1
Липецкая область,2021,4,Covid19 daily reported,124
Липецкая область,2021,5,Covid19 confirmed,108
Липецкая область,2021,5,Covid19 suspected,0
Липецкая область,2021,5,Covid19 contributed,0
Липецкая область,2021,5,Covid19 unrelated,1
Липецкая область,2021,5,Covid19 daily reported,105
Липецкая область,2021,6,Covid19 confirmed,128
Липецкая область,2021,6,Covid19 suspected,0
Липецкая область,2021,6,Covid19 contributed,0
Липецкая область,2021,6,Covid19 unrelated,1
Липецкая область,2021,6,Covid19 daily reported,142
Липецкая область,2021,7,Covid19 confirmed,268
Липецкая область,2021,7,Covid19 suspected,1
Липецкая область,2021,7,Covid19 contributed,0
Липецкая область,2021,7,Covid19 unrelated,6
Липецкая область,2021,7,Covid19 daily reported,245
Липецкая область,2021,8,Covid19 confirmed,274
Липецкая область,2021,8,Covid19 suspected,0
Липецкая область,2021,8,Covid19 contributed,2
Липецкая область,2021,8,Covid19 unrelated,6
Липецкая область,2021,8,Covid19 daily reported,261
Липецкая область,2021,9,Covid19 confirmed,317
Липецкая область,2021,9,Covid19 suspected,0
Липецкая область,2021,9,Covid19 contributed,0
Липецкая область,2021,9,Covid19 unrelated,5
Липецкая область,2021,9,Covid19 daily reported,262
Липецкая область,2021,10,Covid19 confirmed,607
Липецкая область,2021,10,Covid19 suspected,0
Липецкая область,2021,10,Covid19 contributed,0
Липецкая область,2021,10,Covid19 unrelated,2
Липецкая область,2021,10,Covid19 daily reported,381
Липецкая область,2021,11,Covid19 confirmed,545
Липецкая область,2021,11,Covid19 suspected,7
Липецкая область,2021,11,Covid19 contributed,2
Липецкая область,2021,11,Covid19 unrelated,5
Липецкая область,2021,11,Covid19 daily reported,388
Липецкая область,2021,12,Covid19 confirmed,245
Липецкая область,2021,12,Covid19 suspected,1
Липецкая область,2021,12,Covid19 contributed,0
Липецкая область,2021,12,Covid19 unrelated,6
Липецкая область,2021,12,Covid19 daily reported,371
Липецкая область,2022,1,Covid19 confirmed,176
Липецкая область,2022,1,Covid19 suspected,1
Липецкая область,2022,1,Covid19 contributed,0
Липецкая область,2022,1,Covid19 unrelated,1
Липецкая область,2022,1,Covid19 daily reported,229
Липецкая область,2022,2,Covid19 confirmed,260
Липецкая область,2022,2,Covid19 suspected,0
Липецкая область,2022,2,Covid19 contributed,0
Липецкая область,2022,2,Covid19 unrelated,1
Липецкая область,2022,2,Covid19 daily reported,246
Липецкая область,2022,3,Covid19 confirmed,280
Липецкая область,2022,3,Covid19 suspected,0
Липецкая область,2022,3,Covid19 contributed,3
Липецкая область,2022,3,Covid19 unrelated,1
Липецкая область,2022,3,Covid19 daily reported,258
Липецкая область,2022,4,Covid19 confirmed,112
Липецкая область,2022,4,Covid19 suspected,1
Липецкая область,2022,4,Covid19 contributed,0
Липецкая область,2022,4,Covid19 unrelated,3
Липецкая область,2022,4,Covid19 daily reported,163
Липецкая область,2022,5,Covid19 confirmed,59
Липецкая область,2022,5,Covid19 suspected,1
Липецкая область,2022,5,Covid19 contributed,0
Липецкая область,2022,5,Covid19 unrelated,1
Липецкая область,2022,5,Covid19 daily reported,57
Липецкая область,2022,6,Covid19 confirmed,25
Липецкая область,2022,6,Covid19 suspected,0
Липецкая область,2022,6,Covid19 contributed,1
Липецкая область,2022,6,Covid19 unrelated,1
Липецкая область,2022,6,Covid19 daily reported,26
Липецкая область,2022,7,Covid19 confirmed,18
Липецкая область,2022,7,Covid19 suspected,0
Липецкая область,2022,7,Covid19 contributed,0
Липецкая область,2022,7,Covid19 unrelated,1
Липецкая область,2022,7,Covid19 daily reported,17
Московская область,2020,4,Covid19 confirmed,271
Московская область,2020,4,Covid19 suspected,112
Московская область,2020,4,Covid19 contributed,8
Московская область,2020,4,Covid19 unrelated,28
Московская область,2020,4,Covid19 daily reported,108
Московская область,2020,5,Covid19 confirmed,1019
Московская область,2020,5,Covid19 suspected,650
Московская область,2020,5,Covid19 contributed,92
Московская область,2020,5,Covid19 unrelated,311
Московская область,2020,5,Covid19 daily reported,364
Московская область,2020,6,Covid19 confirmed,755
Московская область,2020,6,Covid19 suspected,564
Московская область,2020,6,Covid19 contributed,71
Московская область,2020,6,Covid19 unrelated,284
Московская область,2020,6,Covid19 daily reported,438
Московская область,2020,7,Covid19 confirmed,231
Московская область,2020,7,Covid19 suspected,307
Московская область,2020,7,Covid19 contributed,35
Московская область,2020,7,Covid19 unrelated,149
Московская область,2020,7,Covid19 daily reported,198
Московская область,2020,8,Covid19 confirmed,212
Московская область,2020,8,Covid19 suspected,220
Московская область,2020,8,Covid19 contributed,27
Московская область,2020,8,Covid19 unrelated,106
Московская область,2020,8,Covid19 daily reported,84
Московская область,2020,9,Covid19 confirmed,231
Московская область,2020,9,Covid19 suspected,344
Московская область,2020,9,Covid19 contributed,31
Московская область,2020,9,Covid19 unrelated,120
Московская область,2020,9,Covid19 daily reported,151
Московская область,2020,10,Covid19 confirmed,692
Московская область,2020,10,Covid19 suspected,735
Московская область,2020,10,Covid19 contributed,36
Московская область,2020,10,Covid19 unrelated,216
Московская область,2020,10,Covid19 daily reported,273
Московская область,2020,11,Covid19 confirmed,1091
Московская область,2020,11,Covid19 suspected,1362
Московская область,2020,11,Covid19 contributed,45
Московская область,2020,11,Covid19 unrelated,242
Московская область,2020,11,Covid19 daily reported,475
Московская область,2020,12,Covid19 confirmed,1297
Московская область,2020,12,Covid19 suspected,2027
Московская область,2020,12,Covid19 contributed,39
Московская область,2020,12,Covid19 unrelated,201
Московская область,2020,12,Covid19 daily reported,822
Московская область,2021,1,Covid19 confirmed,1168
Московская область,2021,1,Covid19 suspected,1539
Московская область,2021,1,Covid19 contributed,25
Московская область,2021,1,Covid19 unrelated,112
Московская область,2021,1,Covid19 daily reported,882
Московская область,2021,2,Covid19 confirmed,819
Московская область,2021,2,Covid19 suspected,613
Московская область,2021,2,Covid19 contributed,40
Московская область,2021,2,Covid19 unrelated,139
Московская область,2021,2,Covid19 daily reported,885
Московская область,2021,3,Covid19 confirmed,718
Московская область,2021,3,Covid19 suspected,603
Московская область,2021,3,Covid19 contributed,26
Московская область,2021,3,Covid19 unrelated,114
Московская область,2021,3,Covid19 daily reported,774
Московская область,2021,4,Covid19 confirmed,756
Московская область,2021,4,Covid19 suspected,525
Московская область,2021,4,Covid19 contributed,22
Московская область,2021,4,Covid19 unrelated,56
Московская область,2021,4,Covid19 daily reported,388
Московская область,2021,5,Covid19 confirmed,888
Московская область,2021,5,Covid19 suspected,560
Московская область,2021,5,Covid19 contributed,16
Московская область,2021,5,Covid19 unrelated,50
Московская область,2021,5,Covid19 daily reported,318
Московская область,2021,6,Covid19 confirmed,1667
Московская область,2021,6,Covid19 suspected,977
Московская область,2021,6,Covid19 contributed,30
Московская область,2021,6,Covid19 unrelated,80
Московская область,2021,6,Covid19 daily reported,370
Московская область,2021,7,Covid19 confirmed,2092
Московская область,2021,7,Covid19 suspected,1165
Московская область,2021,7,Covid19 contributed,59
Московская область,2021,7,Covid19 unrelated,75
Московская область,2021,7,Covid19 daily reported,708
Московская область,2021,8,Covid19 confirmed,1292
Московская область,2021,8,Covid19 suspected,648
Московская область,2021,8,Covid19 contributed,39
Московская область,2021,8,Covid19 unrelated,58
Московская область,2021,8,Covid19 daily reported,560
Московская область,2021,9,Covid19 confirmed,876
Московская область,2021,9,Covid19 suspected,559
Московская область,2021,9,Covid19 contributed,43
Московская область,2021,9,Covid19 unrelated,70
Московская область,2021,9,Covid19 daily reported,400
Московская область,2021,10,Covid19 confirmed,2142
Московская область,2021,10,Covid19 suspected,947
Московская область,2021,10,Covid19 contributed,64
Московская область,2021,10,Covid19 unrelated,89
Московская область,2021,10,Covid19 daily reported,607
Московская область,2021,11,Covid19 confirmed,3055
Московская область,2021,11,Covid19 suspected,1279
Московская область,2021,11,Covid19 contributed,65
Московская область,2021,11,Covid19 unrelated,92
Московская область,2021,11,Covid19 daily reported,1690
Московская область,2021,12,Covid19 confirmed,2273
Московская область,2021,12,Covid19 suspected,843
Московская область,2021,12,Covid19 contributed,57
Московская область,2021,12,Covid19 unrelated,105
Московская область,2021,12,Covid19 daily reported,1655
Московская область,2022,1,Covid19 confirmed,1656
Московская область,2022,1,Covid19 suspected,700
Московская область,2022,1,Covid19 contributed,51
Московская область,2022,1,Covid19 unrelated,98
Московская область,2022,1,Covid19 daily reported,1211
Московская область,2022,2,Covid19 confirmed,1807
Московская область,2022,2,Covid19 suspected,848
Московская область,2022,2,Covid19 contributed,75
Московская область,2022,2,Covid19 unrelated,120
Московская область,2022,2,Covid19 daily reported,848
Московская область,2022,3,Covid19 confirmed,740
Московская область,2022,3,Covid19 suspected,471
Московская область,2022,3,Covid19 contributed,42
Московская область,2022,3,Covid19 unrelated,57
Московская область,2022,3,Covid19 daily reported,581
Московская область,2022,4,Covid19 confirmed,288
Московская область,2022,4,Covid19 suspected,201
Московская область,2022,4,Covid19 contributed,7
Московская область,2022,4,Covid19 unrelated,35
Московская область,2022,4,Covid19 daily reported,246
Московская область,2022,5,Covid19 confirmed,191
Московская область,2022,5,Covid19 suspected,32
Московская область,2022,5,Covid19 contributed,7
Московская область,2022,5,Covid19 unrelated,20
Московская область,2022,5,Covid19 daily reported,44
Московская область,2022,6,Covid19 confirmed,167
Московская область,2022,6,Covid19 suspected,24
Московская область,2022,6,Covid19 contributed,3
Московская область,2022,6,Covid19 unrelated,13
Московская область,2022,6,Covid19 daily reported,78
Московская область,2022,7,Covid19 confirmed,114
Московская область,2022,7,Covid19 suspected,7
Московская область,2022,7,Covid19 contributed,7
Московская область,2022,7,Covid19 unrelated,19
Московская область,2022,7,Covid19 daily reported,45
Орловская область,2020,4,Covid19 confirmed,0
Орловская область,2020,4,Covid19 suspected,0
Орловская область,2020,4,Covid19 contributed,0
Орловская область,2020,4,Covid19 unrelated,0
Орловская область,2020,4,Covid19 daily reported,5
Орловская область,2020,5,Covid19 confirmed,33
Орловская область,2020,5,Covid19 suspected,6
Орловская область,2020,5,Covid19 contributed,0
Орловская область,2020,5,Covid19 unrelated,5
Орловская область,2020,5,Covid19 daily reported,20
Орловская область,2020,6,Covid19 confirmed,57
Орловская область,2020,6,Covid19 suspected,15
Орловская область,2020,6,Covid19 contributed,1
Орловская область,2020,6,Covid19 unrelated,8
Орловская область,2020,6,Covid19 daily reported,41
Орловская область,2020,7,Covid19 confirmed,46
Орловская область,2020,7,Covid19 suspected,19
Орловская область,2020,7,Covid19 contributed,5
Орловская область,2020,7,Covid19 unrelated,10
Орловская область,2020,7,Covid19 daily reported,24
Орловская область,2020,8,Covid19 confirmed,21
Орловская область,2020,8,Covid19 suspected,12
Орловская область,2020,8,Covid19 contributed,0
Орловская область,2020,8,Covid19 unrelated,4
Орловская область,2020,8,Covid19 daily reported,18
Орловская область,2020,9,Covid19 confirmed,66
Орловская область,2020,9,Covid19 suspected,16
Орловская область,2020,9,Covid19 contributed,1
Орловская область,2020,9,Covid19 unrelated,9
Орловская область,2020,9,Covid19 daily reported,21
Орловская область,2020,10,Covid19 confirmed,77
Орловская область,2020,10,Covid19 suspected,29
Орловская область,2020,10,Covid19 contributed,5
Орловская область,2020,10,Covid19 unrelated,21
Орловская область,2020,10,Covid19 daily reported,28
Орловская область,2020,11,Covid19 confirmed,123
Орловская область,2020,11,Covid19 suspected,66
Орловская область,2020,11,Covid19 contributed,2
Орловская область,2020,11,Covid19 unrelated,20
Орловская область,2020,11,Covid19 daily reported,42
Орловская область,2020,12,Covid19 confirmed,229
Орловская область,2020,12,Covid19 suspected,180
Орловская область,2020,12,Covid19 contributed,2
Орловская область,2020,12,Covid19 unrelated,20
Орловская область,2020,12,Covid19 daily reported,71
Орловская область,2021,1,Covid19 confirmed,182
Орловская область,2021,1,Covid19 suspected,151
Орловская область,2021,1,Covid19 contributed,2
Орловская область,2021,1,Covid19 unrelated,27
Орловская область,2021,1,Covid19 daily reported,82
Орловская область,2021,2,Covid19 confirmed,119
Орловская область,2021,2,Covid19 suspected,68
Орловская область,2021,2,Covid19 contributed,0
Орловская область,2021,2,Covid19 unrelated,16
Орловская область,2021,2,Covid19 daily reported,88
Орловская область,2021,3,Covid19 confirmed,172
Орловская область,2021,3,Covid19 suspected,53
Орловская область,2021,3,Covid19 contributed,6
Орловская область,2021,3,Covid19 unrelated,24
Орловская область,2021,3,Covid19 daily reported,61
Орловская область,2021,4,Covid19 confirmed,172
Орловская область,2021,4,Covid19 suspected,34
Орловская область,2021,4,Covid19 contributed,7
Орловская область,2021,4,Covid19 unrelated,16
Орловская область,2021,4,Covid19 daily reported,79
Орловская область,2021,5,Covid19 confirmed,152
Орловская область,2021,5,Covid19 suspected,32
Орловская область,2021,5,Covid19 contributed,2
Орловская область,2021,5,Covid19 unrelated,10
Орловская область,2021,5,Covid19 daily reported,85
Орловская область,2021,6,Covid19 confirmed,97
Орловская область,2021,6,Covid19 suspected,35
Орловская область,2021,6,Covid19 contributed,1
Орловская область,2021,6,Covid19 unrelated,14
Орловская область,2021,6,Covid19 daily reported,83
Орловская область,2021,7,Covid19 confirmed,136
Орловская область,2021,7,Covid19 suspected,41
Орловская область,2021,7,Covid19 contributed,1
Орловская область,2021,7,Covid19 unrelated,10
